districtid,timeid,neighborhoodzscore,statezscore
556,16,-1.49,-0.32
556,17,-1.63,-0.45
556,18,-1.83,-0.55
556,19,-2.01,-0.59
556,20,-1.54,-0.69
556,21,-1.46,-0.62
556,22,-1.38,-0.66
556,23,-1.28,-0.59
556,24,-1.3,-0.65
556,25,-1.55,-0.74
557,12,21.0,4.82
557,13,-0.74,0.02
557,14,6.5,1.49
557,15,45.0,5.12
557,16,9.67,10.59
557,17,0.0,1.3
557,18,-1.04,0.15
557,19,-18.38,-0.62
557,20,-4.39,-0.69
557,22,-21.0,-0.71
557,23,-66.0,-0.56
557,24,-1.38,-0.45
558,12,0.45,-0.44
558,15,-1.21,-0.79
558,16,0.0,-0.53
558,17,-0.79,-0.98
558,18,-0.82,-0.52
558,19,-1.11,-0.74
558,20,0.0,-0.59
558,21,-6.43,-0.75
558,24,-1.05,-0.47
558,25,-0.79,-0.79
560,7,-5.0,-0.51
560,8,-1.0,-0.42
560,9,-0.93,-0.66
560,10,3.34,0.5
560,11,-0.94,-0.95
560,12,-3.52,-0.85
560,13,-0.11,-0.2
560,14,-1.49,-0.51
560,15,-1.73,-0.41
560,16,-1.21,-0.44
560,17,-1.08,-0.48
560,18,-2.84,-0.62
560,19,-1.78,-0.18
560,20,-0.76,0.1
560,21,-1.27,-0.21
560,22,-0.74,0.05
560,23,-1.75,-0.2
560,24,-3.46,-0.21
560,25,-4.05,-0.28
561,10,-1.21,-0.59
561,11,0.31,-0.47
561,12,-0.16,-0.47
561,13,0.05,-0.65
561,14,-0.79,-0.88
561,15,-1.62,-1.37
561,16,-1.71,-0.77
561,17,-0.37,-0.67
561,18,1.12,-0.69
561,19,0.25,-0.62
561,20,1.38,-0.56
561,21,3.5,-0.67
561,22,-1.39,-0.7
561,23,-1.7,-0.95
561,24,-0.38,-0.78
561,25,0.16,-0.79
562,9,-2.06,-0.24
562,10,-2.15,-0.29
562,11,-1.01,-0.28
562,12,-0.75,-0.3
562,13,-3.62,-0.29
562,16,-1.5,-0.42
562,17,-1.22,-0.49
562,18,-1.25,-0.56
562,19,-1.23,-0.57
562,20,-0.98,-0.56
562,21,-1.17,-0.57
562,22,-1.01,-0.56
562,23,-1.14,-0.54
562,24,-1.27,-0.58
562,25,-1.33,-0.67
563,7,-3.83,-0.71
563,9,-4.89,-0.91
563,10,-2.06,-1.15
563,11,-7.29,-1.03
563,12,-5.8,-1.42
563,13,-1.79,-1.34
563,14,-1.56,-0.85
563,15,-7.95,-1.21
563,16,-4.22,-0.0
563,17,-3.34,-1.53
563,18,-3.39,-1.06
563,19,-27.13,-1.47
563,20,-6.23,-1.22
563,21,-2.89,-1.53
563,22,-2.56,-1.19
563,23,-0.87,-0.37
563,24,5.27,0.37
563,25,923.5,0.76
564,7,-1.0,-0.44
564,8,-0.43,-0.39
564,9,-0.62,-0.22
564,10,-0.13,0.68
564,11,-0.5,-0.23
564,12,-0.87,-0.71
564,13,-0.7,-0.7
564,14,-1.29,-0.61
564,15,-1.08,-0.56
564,16,-1.1,-0.56
564,17,-1.02,-0.61
564,18,-1.24,-0.64
564,19,-0.68,-0.49
564,20,-0.44,-0.33
564,21,-0.32,-0.14
564,22,-0.4,-0.26
564,23,-0.24,-0.21
564,24,-0.24,-0.25
564,25,-0.22,-0.18
565,8,-0.86,-0.51
565,10,-0.61,-0.75
565,11,-0.91,-0.87
565,12,-0.93,-0.71
565,15,-1.21,-0.75
565,16,1.15,-0.27
565,17,1.2,-0.36
565,18,-0.96,-0.69
565,19,-1.48,-0.67
565,20,-1.51,-0.77
565,21,-1.41,-0.86
565,22,-1.13,-0.81
565,23,-0.45,-0.59
565,24,-0.73,-0.5
565,25,-3.97,-0.64
566,7,3.31,-0.36
566,8,3.33,-0.17
566,9,2.0,0.35
566,10,-0.03,0.32
566,11,0.46,0.03
566,12,0.21,-0.06
566,13,-0.06,-0.38
566,14,0.83,-0.26
566,15,6.07,0.14
566,16,3.65,0.2
566,17,4.07,0.48
566,18,4.21,0.63
566,19,3.4,1.23
566,20,4.51,2.03
566,21,5.06,1.56
566,22,14.26,1.75
566,23,15.0,1.86
566,24,19.81,2.42
566,25,20.66,2.42
567,8,-5.14,0.0
567,9,-1.12,0.0
567,10,-1.0,0.0
567,11,-1.0,0.0
567,12,4.22,0.0
567,13,3.0,41.0
567,14,0.0,50.0
567,15,0.14,16.79
567,16,-1.59,261.0
567,17,0.77,18.21
567,18,0.15,0.0
567,19,0.24,48.0
567,20,-16.9,0.0
567,21,0.73,22.66
567,22,1.04,20.01
567,23,2.06,29.86
567,24,2.04,28.12
567,25,0.7,53.77
568,8,-3.0,-0.35
568,9,-2.55,-0.26
568,10,0.04,-0.24
568,11,-1.18,-0.25
568,12,-0.59,-0.22
568,13,-8.3,-0.21
568,14,-1.24,-0.24
568,15,-1.09,-0.26
568,16,-0.73,-0.26
568,17,-0.48,-0.29
568,18,-2.61,-0.33
568,19,-1.01,-0.3
568,20,0.51,-0.28
568,21,0.65,-0.16
568,22,1.95,-0.11
568,23,2.02,-0.15
568,24,2.08,-0.15
568,25,0.7,-0.34
569,7,-2.13,-0.55
569,8,-18.0,-0.46
569,9,-3.75,-0.77
569,10,-1.3,-0.5
569,11,-0.88,0.18
569,12,-2.68,0.08
569,13,-1.36,0.52
569,14,-1.55,1.71
569,15,-0.07,1.54
569,16,-0.74,0.93
569,17,-0.79,0.22
569,18,-1.14,0.23
569,19,-0.56,0.6
569,20,-0.68,0.54
569,21,-0.83,0.43
569,22,-1.02,0.17
569,23,-1.12,0.17
569,24,-0.89,0.19
569,25,-0.95,-0.17
570,10,-0.87,-0.63
570,11,-0.37,-0.28
570,12,-0.42,-0.67
570,13,-0.74,-0.42
570,14,-1.16,-1.07
570,15,-0.89,-0.64
570,16,-1.02,-0.86
570,17,-0.9,-0.59
570,18,-0.96,-0.61
570,19,-1.14,-0.68
570,20,-2.4,-0.48
570,21,-1.79,-0.65
570,22,-1.0,-0.7
570,23,-4.26,-0.78
570,24,0.24,-0.59
570,25,-1.0,-0.54
571,7,1.5,0.25
571,8,1.34,0.73
571,9,1.72,1.05
571,10,1.31,0.65
571,11,1.26,0.94
571,12,0.71,0.75
571,13,0.69,0.99
571,14,0.95,1.61
571,15,0.61,1.62
571,16,0.79,2.23
571,17,1.35,3.33
571,18,2.05,4.65
571,19,4.46,8.36
571,20,4.92,8.33
571,21,5.17,8.05
571,22,5.29,7.23
571,23,6.39,7.93
571,24,8.51,8.18
571,25,6.97,7.28
572,8,0.28,-0.49
572,9,2.53,-0.47
572,10,0.12,-0.43
572,11,0.28,-0.27
572,12,-0.46,-0.44
572,13,-3.09,-0.67
572,14,-0.71,-0.53
572,15,-1.23,-0.64
572,16,-0.86,-0.56
572,17,-0.67,-0.55
572,18,0.38,-0.5
572,19,1.09,-0.44
572,20,2.5,-0.32
572,21,0.13,-0.38
572,22,-0.09,-0.43
572,23,-0.7,-0.54
572,24,-3.19,-0.62
572,25,-1.01,-0.52
573,8,-0.78,-0.39
573,9,-0.79,-0.47
573,10,-0.95,-0.57
573,11,-0.6,-0.36
573,12,-0.84,-0.44
573,13,-2.73,-0.4
573,14,-1.17,-0.41
573,15,-1.13,-0.43
573,16,-1.21,-0.4
573,17,-1.28,-0.42
573,18,-1.28,-0.32
573,19,-0.96,-0.24
573,20,-1.23,-0.39
573,21,-0.38,-0.08
573,22,-0.31,0.13
573,23,0.44,0.22
573,24,0.31,0.24
573,25,-0.26,0.17
574,9,-0.57,-0.19
574,10,0.21,1.69
574,11,-2.88,0.11
574,12,-2.04,-0.56
574,13,-2.44,0.47
574,14,-1.23,0.6
574,15,-2.81,-0.3
574,16,-1.11,-0.24
574,17,-1.07,-0.28
574,18,-1.29,-0.35
574,19,-1.18,-0.18
574,20,-1.64,-0.31
574,21,-2.22,-0.02
574,22,-2.05,-0.15
574,23,-1.68,0.14
574,24,-1.56,0.05
574,25,-1.11,0.12
575,7,-1.06,-0.77
575,8,-1.37,-0.96
575,9,2.29,1.02
575,10,-0.75,-1.0
575,11,-0.54,0.29
575,12,0.79,1.4
575,13,1.71,1.9
575,14,1.0,0.14
575,15,-0.3,-0.21
575,16,-0.83,-0.63
575,17,-0.38,-0.35
575,18,-0.37,-0.42
575,19,0.35,0.07
575,20,1.85,-0.03
575,21,0.23,0.03
575,22,0.61,0.23
575,23,1.81,0.71
575,24,0.61,0.47
575,25,0.91,0.9
576,10,5.0,0.9
576,11,1.65,1.02
576,12,4.77,0.89
576,13,-0.45,-0.31
576,14,-0.36,-0.21
576,15,-0.74,-0.3
576,16,-0.53,-0.23
576,17,-0.75,-0.27
576,18,-0.66,-0.23
576,19,-0.53,-0.2
576,20,-0.53,-0.18
576,21,-0.49,-0.08
576,22,-0.47,-0.09
576,23,-0.65,-0.24
576,24,-0.58,-0.22
576,25,-0.44,-0.21
577,7,-0.9,-0.25
577,8,-0.75,-0.16
577,9,-0.81,-0.15
577,10,-0.84,-0.18
577,11,-0.78,-0.09
577,12,-0.72,-0.12
577,13,-0.75,-0.17
577,14,-0.73,-0.08
577,15,-0.62,0.07
577,16,-0.58,0.28
577,17,-0.62,0.31
577,18,-0.65,0.33
577,19,-0.61,0.29
577,20,-0.61,0.23
577,21,-0.62,0.16
577,22,-0.59,0.24
577,23,-0.62,0.14
577,24,-0.68,0.06
577,25,-0.62,0.23
578,10,0.3,0.16
578,11,-0.22,-0.46
578,12,-0.19,0.44
578,13,-0.4,-0.35
578,14,-0.38,-0.2
578,15,-0.46,0.08
578,16,-0.17,0.01
578,17,-0.47,-0.35
578,18,-0.7,-0.37
578,19,-0.53,-0.27
578,20,-0.45,-0.29
578,21,-0.2,-0.01
578,22,0.26,0.51
578,23,0.41,0.29
578,24,1.47,0.47
578,25,1.62,0.28
579,8,0.0,0.0
579,10,-0.84,-1.1
579,11,1.75,-0.39
579,12,-0.28,-0.05
579,13,4.74,3.0
579,14,1.58,1.74
579,15,3.2,1.96
579,16,10.3,8.43
579,17,12.53,9.78
579,18,10.86,12.21
579,19,11.17,19.84
579,20,10.29,14.91
579,21,8.58,13.06
579,22,9.31,13.42
579,23,6.74,11.94
579,24,9.33,14.43
579,25,9.71,12.42
580,7,-0.52,-0.02
580,8,-0.5,-0.3
580,9,-0.54,-0.38
580,10,-0.89,-0.39
580,11,-0.9,-0.41
580,12,-0.78,-0.48
580,13,-0.7,-0.28
580,14,-0.62,-0.29
580,15,-0.56,-0.2
580,16,-0.83,-0.47
580,17,-0.62,-0.5
580,18,-0.6,-0.4
580,19,-0.41,0.07
580,20,-0.51,-0.14
580,21,-0.49,-0.17
580,22,-0.66,-0.31
580,23,-0.54,-0.21
580,24,-0.63,-0.38
580,25,-0.6,-0.34
582,10,-0.6,-0.39
582,11,-1.35,-0.35
582,12,-0.52,-0.3
582,13,-0.41,-0.16
582,14,-0.41,-0.1
582,15,-0.32,-0.11
582,16,-0.51,-0.28
582,17,-0.46,-0.39
582,18,-0.43,-0.27
582,19,-0.39,-0.26
582,20,-0.38,-0.06
582,21,-0.36,-0.09
582,22,-0.35,-0.12
582,23,-0.18,0.07
582,24,-0.31,-0.17
582,25,-0.58,-0.34
583,7,0.0,-0.28
583,8,-0.83,-0.31
583,9,2.96,-0.22
583,10,-0.2,-0.27
583,11,5.5,-0.23
583,12,3.76,-0.26
583,13,2.09,-0.25
583,14,1.25,-0.25
583,15,1.41,-0.24
583,16,3.02,-0.1
583,17,5.13,0.12
583,18,2.74,0.26
583,19,5.03,0.37
583,20,6.37,0.74
583,21,5.79,1.04
583,22,5.52,1.12
583,23,3.83,1.11
583,24,2.84,1.11
583,25,2.88,1.55
584,10,2.23,2.31
584,11,0.63,0.12
584,12,1.17,-0.27
584,13,1.11,0.05
584,14,4.96,2.25
584,15,5.18,3.33
584,16,3.48,0.99
584,17,1.79,0.26
584,18,1.14,0.44
584,19,0.19,0.06
584,20,1.42,0.56
584,21,0.58,0.34
584,22,1.1,0.45
584,23,0.45,0.29
584,24,0.43,0.11
584,25,1.51,0.64
585,7,-1.12,-0.52
585,8,-1.28,-0.35
585,9,-0.62,-0.33
585,10,-0.37,-0.07
585,11,-0.37,-0.23
585,12,-0.54,-0.42
585,13,-0.81,-0.62
585,14,-0.68,-0.58
585,15,-0.15,-0.24
585,16,-0.27,-0.42
585,17,-0.17,-0.22
585,18,-0.62,-0.36
585,19,-0.9,-0.46
585,20,-0.9,-0.39
585,21,-1.75,-0.74
585,22,-0.67,-0.28
585,23,-1.58,-0.52
585,24,-1.42,-0.5
585,25,-0.98,-0.47
586,11,-0.88,-0.93
586,12,-1.18,-0.54
586,13,-0.39,-0.51
586,14,-0.16,0.05
586,15,-0.46,-0.2
586,16,-0.5,-0.25
586,17,-0.49,-0.24
586,18,-0.52,-0.34
586,19,-0.54,-0.36
586,20,-0.51,-0.31
586,21,-0.5,-0.35
586,22,-0.51,-0.39
586,23,-0.5,-0.35
586,24,-0.5,-0.38
586,25,-0.53,-0.4
587,7,0.0,-0.26
587,8,1.0,-0.34
587,9,-0.56,-0.25
587,10,0.05,-0.22
587,11,1.31,-0.22
587,12,0.87,-0.21
587,13,1.21,-0.2
587,14,29.1,-0.17
587,15,10.32,-0.12
587,16,2.71,-0.08
587,17,-0.23,-0.17
587,18,-0.6,-0.22
587,19,-0.62,-0.25
587,20,-0.97,-0.58
587,21,-1.36,-0.54
587,22,-1.44,-0.53
587,23,-1.29,-0.49
587,24,-1.22,-0.54
587,25,-1.22,-0.65
588,9,-0.47,-0.16
588,10,-0.31,0.03
588,11,0.42,0.18
588,12,0.89,1.12
588,13,-0.58,-0.58
588,14,-0.97,-0.83
588,15,-1.02,-0.73
588,16,-0.97,-0.73
588,17,-0.51,-0.5
588,18,-0.32,-0.37
588,19,0.37,-0.16
588,20,-0.51,-0.42
588,21,-0.93,-0.69
588,22,-0.56,-0.75
588,23,-1.15,-0.84
588,24,-1.25,-0.83
588,25,-1.14,-0.58
589,10,-1.02,-0.16
589,11,0.15,1.14
589,12,1.69,1.51
589,13,2.43,0.01
589,14,-47.0,-0.49
589,15,-2.0,-0.92
589,16,-1.09,-0.75
589,17,-0.52,0.56
589,18,-0.77,0.01
589,19,-0.65,-0.05
589,20,-0.82,-0.34
589,21,-0.81,-0.35
589,22,-0.63,-0.01
589,23,-0.86,-0.17
589,24,-0.76,0.3
589,25,-0.59,0.44
590,7,-0.06,-0.36
590,8,-0.46,-0.36
590,9,1.69,1.06
590,10,9.59,2.59
590,11,0.98,0.65
590,12,0.61,-0.24
590,13,1.72,0.34
590,14,0.99,-0.01
590,15,-1.55,-0.25
590,16,-1.56,-0.39
590,17,-1.3,-0.39
590,18,-1.15,-0.28
590,19,-0.94,-0.28
590,20,-0.5,0.09
590,21,0.0,0.19
590,22,-0.49,-0.01
590,23,-0.85,-0.04
590,24,-0.05,0.37
590,25,-0.58,0.05
591,7,0.0,56.02
591,8,0.0,0.37
591,9,-0.1,0.39
591,10,0.8,0.79
591,11,0.56,0.74
591,12,-0.4,-0.27
591,13,-0.57,-0.34
591,14,2.25,0.56
591,15,0.06,-0.21
591,16,13.86,3.77
591,17,4.72,3.76
591,18,5.38,6.97
591,19,20.57,16.34
591,20,15.79,7.78
591,21,16.45,8.44
591,22,14.57,6.31
591,23,20.36,5.83
591,24,10.6,9.5
591,25,14.83,13.99
592,7,-0.96,-0.37
592,8,-0.47,-0.3
592,9,-0.52,-0.34
592,10,-0.54,-0.38
592,11,-0.72,-0.39
592,12,-0.23,-0.22
592,13,1.16,-0.01
592,14,1.71,0.37
592,15,0.26,-0.27
592,16,0.39,-0.15
592,17,0.88,-0.1
592,18,0.41,-0.26
592,19,0.72,-0.08
592,20,0.46,-0.17
592,21,0.41,-0.06
592,22,1.12,0.04
592,23,0.11,-0.16
592,24,0.84,-0.01
592,25,0.39,0.06
593,7,-0.94,-0.28
593,8,-0.63,-0.33
593,9,0.34,-0.27
593,10,-0.98,-0.26
593,11,-0.62,-0.28
593,12,-0.47,-0.28
593,13,-0.72,-0.35
593,14,-0.34,-0.37
593,15,-0.51,-0.4
593,16,-0.47,-0.39
593,17,-0.53,-0.41
593,18,-0.64,-0.41
593,19,-0.73,-0.4
593,20,-1.29,-0.49
593,21,-1.48,-0.56
593,22,-0.99,-0.52
593,23,-1.53,-0.55
593,24,-1.68,-0.56
593,25,-1.73,-0.58
594,12,-1.06,-0.83
594,13,-1.11,-0.78
594,14,-0.86,-0.69
594,15,-0.43,-0.47
594,16,2.86,-0.04
594,17,-0.69,-0.4
594,18,-0.68,-0.34
594,19,-0.54,0.01
594,20,-0.54,0.05
594,21,-0.55,0.3
594,22,-0.65,-0.03
594,23,-0.35,0.51
594,24,0.08,0.99
594,25,-0.6,-0.3
595,7,0.0,-0.77
595,9,-0.75,-0.77
595,10,-1.13,-0.81
595,11,-2.18,-1.1
595,12,-3.01,-1.64
595,13,-0.9,-0.99
595,14,-1.18,-0.95
595,15,-0.89,-0.73
595,16,-1.04,-0.84
595,17,-0.93,-0.64
595,18,-1.21,-0.63
595,19,-1.12,-0.61
595,20,-0.61,-0.46
595,21,-0.65,-0.59
595,22,-0.51,-0.7
595,23,-0.26,-0.54
595,24,-0.69,-0.76
595,25,-0.53,-0.54
596,7,0.0,-0.38
596,9,0.18,-0.3
596,10,0.28,-0.25
596,11,-0.22,-0.32
596,12,-0.76,-0.48
596,13,-1.39,-0.42
596,14,-0.82,-0.37
596,15,-0.35,-0.36
596,16,-0.51,-0.35
596,17,-0.62,-0.43
596,18,-0.05,-0.17
596,19,-0.35,-0.22
596,20,-0.37,0.13
596,21,-0.45,-0.11
596,22,-0.47,-0.18
596,23,-0.45,-0.24
596,24,-0.48,-0.39
596,25,-0.36,-0.09
597,8,-0.77,-0.73
597,9,-0.67,-0.34
597,10,-0.84,-0.67
597,11,-0.48,-0.28
597,12,-0.5,-0.34
597,13,-0.56,-0.33
597,14,-0.46,-0.29
597,15,-0.44,-0.21
597,16,-0.43,-0.1
597,17,-0.3,0.27
597,18,0.18,0.72
597,19,-0.33,0.36
597,20,0.02,0.78
597,21,-0.07,0.38
597,22,0.21,0.55
597,23,0.22,0.61
597,24,0.33,0.51
597,25,-0.26,-0.32
598,9,-0.61,-0.45
598,10,0.08,-0.39
598,11,0.14,-0.23
598,12,1.19,0.07
598,13,1.6,0.08
598,14,0.47,-0.08
598,15,-0.02,-0.14
598,16,0.35,-0.05
598,17,0.68,0.26
598,18,0.55,0.03
598,19,0.09,-0.32
598,20,2.44,0.06
598,21,2.66,0.35
598,22,1.15,-0.15
598,23,2.95,0.48
598,24,0.36,-0.08
598,25,0.38,-0.29
599,7,2.67,3.78
599,8,0.12,0.9
599,9,2.55,0.24
599,10,3.47,1.82
599,11,2.63,1.31
599,12,1.55,-0.45
599,13,2.21,0.52
599,14,0.45,-0.26
599,15,-0.32,-0.72
599,16,0.5,-0.28
599,17,1.64,-0.4
599,18,2.6,0.25
599,19,5.02,1.01
599,20,2.51,0.51
599,21,2.28,0.24
599,22,1.93,0.11
599,23,1.25,-0.06
599,24,0.85,-0.18
599,25,0.26,-0.31
600,10,-0.68,-0.53
600,11,-0.96,-0.9
600,12,-0.42,-0.62
600,13,-0.44,-0.35
600,14,-0.91,-0.88
600,15,-1.19,-1.05
600,16,-1.46,-0.81
600,17,-1.49,-0.74
600,19,-1.25,-0.76
600,20,-1.14,-0.86
600,21,-1.26,-0.85
600,22,-0.41,-0.59
600,23,-1.69,-0.87
600,24,-1.83,-0.9
600,25,-1.29,-0.83
601,7,-2.45,-0.72
601,8,-0.71,-0.85
601,9,7.11,4.02
601,11,-2.35,-0.66
601,12,-0.42,-0.35
601,13,-0.52,-0.57
601,14,-0.74,-0.67
601,15,-0.49,-0.61
601,16,-0.52,-0.64
601,17,-0.61,-0.64
601,18,-0.62,-0.54
601,19,-0.79,-0.76
601,20,-0.53,-0.66
601,21,-0.49,-0.64
601,22,-0.53,-0.69
601,23,-0.42,-0.52
601,24,-0.51,-0.8
601,25,-0.61,-0.94
602,8,-1.0,-0.42
602,9,0.0,-0.27
602,10,31.15,0.02
602,11,16.5,0.82
602,12,7.09,0.45
602,13,3.72,-0.15
602,14,8.99,0.15
602,15,7.06,0.31
602,16,14.78,0.61
602,17,1.97,-0.17
602,18,1.22,-0.18
602,19,-0.34,-0.03
602,20,-0.72,-0.17
602,21,0.09,-0.12
602,22,-0.53,-0.19
602,23,-0.2,-0.12
602,24,0.14,-0.13
602,25,-0.64,-0.26
603,7,9.17,0.23
603,8,-0.91,-0.42
603,9,3.52,0.23
603,10,-0.51,-0.72
603,11,-0.19,0.34
603,12,-0.68,-0.71
603,13,-0.88,-0.5
603,14,0.11,0.12
603,15,-0.44,-0.31
603,16,0.51,-0.08
603,17,1.3,-0.08
603,18,-0.42,-0.45
603,19,-0.44,-0.24
603,20,1.33,-0.03
603,21,0.91,-0.11
603,22,1.19,0.35
603,23,1.07,0.22
603,24,1.46,0.62
603,25,0.87,0.67
604,8,-1.26,-0.65
604,9,-0.57,-0.36
604,10,-1.69,-0.95
604,11,0.42,0.48
604,12,-1.11,-0.63
604,13,-0.66,-0.49
604,14,-0.41,-0.26
604,15,-0.71,-0.3
604,16,2.92,0.42
604,17,-1.64,-0.45
604,18,-1.02,-0.62
604,19,-0.95,-0.53
604,20,-1.59,-0.45
604,21,0.67,-0.04
604,22,1.58,0.34
604,23,0.68,0.41
604,24,0.98,0.3
604,25,0.81,0.46
605,11,-3.87,-1.04
605,12,-2.35,-0.87
605,15,-1.21,-1.14
605,16,-1.04,-0.18
605,17,-0.95,-0.24
605,18,-1.02,-0.3
605,19,-1.17,-0.22
605,20,-1.71,-0.64
605,21,-1.98,-0.44
605,22,-1.58,-0.55
605,23,-1.76,-0.48
605,24,-1.06,-0.21
605,25,-0.92,-0.41
606,13,0.0,-0.7
606,14,0.0,0.79
606,15,0.0,0.0
606,16,0.0,16.32
606,17,0.0,0.32
606,18,0.0,-0.27
606,23,0.0,-0.64
606,25,0.0,-0.66
607,7,-1.22,-0.28
607,8,-1.08,-0.35
607,10,-0.24,-0.23
607,11,1.11,-0.13
607,12,12.06,-0.17
607,13,-0.26,-0.22
607,14,7.44,-0.19
607,15,3.73,-0.16
607,16,2.31,-0.1
607,17,2.02,-0.12
607,18,2.2,-0.27
607,19,1.55,-0.27
607,20,2.05,-0.23
607,21,3.05,-0.16
607,22,8.06,0.15
607,23,8.93,0.5
607,24,8.31,0.83
607,25,5.64,0.76
608,8,0.35,0.9
608,9,-0.92,-0.62
608,10,-0.18,0.34
608,11,-1.48,-1.02
608,12,-0.08,0.46
608,13,0.06,-0.21
608,14,0.76,1.57
608,15,0.81,1.88
608,16,-0.61,-0.12
608,17,-0.6,-0.22
608,18,-0.42,-0.12
608,19,-0.35,-0.02
608,20,-0.48,-0.19
608,21,-0.33,0.22
608,22,-0.52,-0.07
608,23,-0.67,-0.37
608,24,-0.51,-0.12
608,25,-0.45,-0.1
609,7,0.0,-0.69
609,8,-0.98,-1.17
609,9,-0.78,-0.69
609,10,-0.75,-0.53
609,11,-1.49,-0.68
609,12,-2.54,-1.22
609,13,-0.81,-0.46
609,14,-0.89,-0.16
609,15,-1.37,-0.71
609,16,-0.58,-0.36
609,17,0.23,-0.26
609,18,1.09,-0.18
609,19,-1.36,-0.61
609,20,-0.81,-0.42
609,21,-1.03,-0.61
609,22,-0.54,-0.61
609,23,-0.74,-0.63
609,24,-0.74,-0.48
609,25,-0.83,-0.51
610,10,0.0,-0.67
610,11,-0.54,-0.94
610,12,-0.61,-0.68
610,13,-0.56,-0.72
610,14,-1.74,-0.92
610,15,-0.7,-0.43
610,16,-3.73,-0.38
610,17,-0.68,-0.35
610,18,-1.21,-0.35
610,19,-0.56,-0.35
610,20,0.06,-0.36
610,21,0.93,0.27
610,22,0.07,-0.17
610,23,0.06,-0.33
610,24,1.19,-0.13
610,25,-0.38,-0.27
611,7,-0.72,-0.32
611,8,0.11,-0.2
611,9,0.36,0.35
611,10,-0.68,-0.36
611,11,0.51,0.19
611,12,1.08,0.37
611,13,-0.24,0.02
611,14,-0.06,0.28
611,15,0.22,0.05
611,16,-0.33,-0.1
611,17,-0.4,-0.1
611,18,1.15,0.25
611,19,0.14,-0.2
611,20,-0.97,-0.56
611,21,-1.08,-0.47
611,22,-1.31,-0.5
611,23,-1.85,-0.65
611,24,-0.94,-0.42
611,25,-1.23,-0.53
613,7,-0.56,-0.27
613,8,-0.83,-0.33
613,9,-0.76,-0.33
613,10,-1.02,-0.28
613,11,-1.37,-0.31
613,12,-1.44,-0.33
613,13,-0.39,-0.33
613,14,-0.5,-0.39
613,15,-0.81,-0.41
613,16,-1.03,-0.42
613,17,-0.97,-0.41
613,18,-1.1,-0.4
613,19,-1.04,-0.39
613,20,0.03,-0.2
613,21,0.4,-0.13
613,22,-0.35,-0.24
613,23,0.51,-0.04
613,24,0.7,0.11
613,25,1.78,0.45
614,7,-1.78,-0.69
614,8,8.74,0.79
614,11,0.67,-0.22
614,12,-0.48,-0.41
614,13,-0.08,0.07
614,14,0.34,0.31
614,15,1.16,1.68
614,16,0.99,1.68
614,17,0.06,0.27
614,18,-0.31,-0.12
614,19,0.08,0.37
614,20,-0.39,-0.24
614,21,-0.53,-0.39
614,22,-0.46,-0.32
614,23,-0.35,-0.23
614,24,-0.5,-0.56
614,25,-0.75,-0.74
615,7,-0.81,-0.45
615,8,-0.86,-0.96
615,9,-1.13,-1.15
615,10,-0.41,-0.52
615,11,1.0,0.42
615,12,1.0,0.01
615,13,0.03,0.28
615,14,-0.24,0.19
615,15,-1.11,-0.69
615,16,-0.55,-0.03
615,17,-0.66,-0.22
615,18,-0.48,0.07
615,19,-0.27,0.35
615,20,-0.33,0.25
615,21,-0.33,0.25
615,22,-0.2,0.28
615,23,-0.11,0.51
615,24,-0.3,0.24
615,25,-0.37,0.01
616,7,-0.64,-0.27
616,8,-0.49,-0.26
616,9,-0.65,-0.3
616,10,-0.57,-0.25
616,11,-0.41,-0.17
616,12,-0.63,-0.26
616,13,-0.64,-0.32
616,14,-0.65,-0.37
616,15,-0.65,-0.37
616,16,-0.63,-0.33
616,17,-0.61,-0.35
616,18,-0.61,-0.31
616,19,-0.6,-0.31
616,20,-0.57,-0.26
616,21,-0.55,-0.25
616,22,-0.55,-0.22
616,23,-0.51,-0.14
616,24,-0.33,0.2
616,25,-0.36,0.24
617,8,-0.48,-0.4
617,9,0.79,-0.33
617,10,-0.24,-0.37
617,11,0.37,-0.32
617,12,-0.7,-0.48
617,14,-1.12,-0.39
617,15,0.91,-0.39
617,16,0.5,-0.38
617,17,-0.36,-0.44
617,18,-0.51,-0.48
617,19,0.34,-0.33
617,20,0.55,-0.14
617,21,0.42,-0.3
617,22,-0.48,-0.3
617,23,0.4,-0.27
617,24,0.06,-0.24
617,25,0.0,-0.25
618,8,-0.55,-0.51
618,9,-0.64,-0.49
618,10,-0.74,-0.86
618,11,-0.51,-0.84
618,12,0.07,-0.5
618,13,-0.25,-0.51
618,14,0.99,-0.54
618,15,-0.23,-0.54
618,16,-0.41,-0.83
618,17,-0.24,-0.67
618,18,-0.65,-0.68
618,19,-0.69,-0.6
618,20,-0.54,-0.69
618,21,-0.38,-0.67
618,22,-0.48,-0.75
618,23,-0.49,-0.7
618,24,-0.48,-0.61
618,25,-0.46,-0.54
619,8,-0.55,-0.42
619,9,-0.61,-0.35
619,11,-0.62,-0.4
619,12,-0.6,-0.43
619,15,-0.58,-0.48
619,16,-0.49,-0.39
619,17,-0.39,-0.33
619,18,-0.44,-0.23
619,19,-0.42,-0.25
619,20,-0.25,0.08
619,21,-0.37,-0.22
619,22,-0.25,-0.15
619,23,-0.34,-0.17
619,24,-0.42,-0.36
619,25,-0.22,-0.14
621,9,-1.17,-0.38
621,10,-0.96,-0.4
